customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,Churn
7149,Female,0,Yes,Yes,14,Yes,37.65,544.22,0
7150,Female,0,No,Yes,7,Yes,52.14,405.57,0
7151,Male,0,Yes,No,20,Yes,81.9,1720.42,0
7152,Male,1,No,No,32,Yes,69.74,2307.8,0
7153,Male,0,Yes,No,46,Yes,42.63,2067.85,0
7154,Female,1,Yes,Yes,30,Yes,90.64,2785.67,0
7155,Male,0,No,Yes,70,Yes,61.16,4377.19,0
7156,Female,1,Yes,Yes,47,Yes,107.17,5190.81,0
7157,Male,0,No,No,41,No,60.42,2594.48,0
7158,Female,0,No,Yes,5,Yes,43.45,289.42,0
7159,Male,0,Yes,No,14,No,105.2,1585.63,0
7160,Male,0,No,Yes,61,Yes,50.34,3028.98,0
7161,Female,0,Yes,No,13,Yes,69.69,992.5,0
7162,Female,0,Yes,No,14,Yes,69.47,1045.56,0
7163,Female,0,Yes,Yes,22,Yes,30.69,677.94,0
7164,Male,1,Yes,No,23,Yes,111.45,2692.97,0
7165,Female,0,No,Yes,14,Yes,43.03,690.2,0
7166,Female,1,No,Yes,3,Yes,87.45,357.2,1
7167,Female,0,Yes,Yes,55,Yes,42.94,2468.35,0
7168,Male,0,No,No,54,Yes,24.48,1392.13,0
7169,Male,0,No,No,46,Yes,53.28,2587.59,0
7170,Male,0,Yes,No,50,Yes,61.4,3146.86,0
7171,Male,0,No,No,42,Yes,77.63,3328.37,0
7172,Female,0,No,No,57,Yes,84.18,4866.25,0
7173,Male,0,Yes,No,35,Yes,40.92,1508.01,0
7174,Female,0,Yes,No,22,Yes,64.86,1436.88,0
7175,Male,0,Yes,Yes,18,No,85.48,1665.1,0
7176,Female,1,No,Yes,34,Yes,75.08,2619.81,0
7177,Female,0,Yes,Yes,42,Yes,65.15,2739.88,0
7178,Male,0,No,No,39,Yes,72.16,2889.19,0
7179,Male,0,Yes,No,55,Yes,40.99,2203.06,0
7180,Female,0,No,No,29,Yes,37.18,1174.95,0
7181,Male,0,Yes,No,53,Yes,31.06,1645.71,0
7182,Female,0,Yes,No,7,Yes,59.93,483.53,0
7183,Male,0,No,Yes,42,Yes,25.2,1097.72,0
7184,Female,0,No,Yes,42,Yes,31.52,1423.68,0
7185,Male,0,No,No,9,Yes,57.68,619.29,0
7186,Female,0,Yes,No,34,Yes,85.12,3035.59,0
7187,Female,0,Yes,No,51,Yes,68.24,3592.67,0
7188,Male,1,Yes,Yes,11,Yes,70.55,852.61,0
7189,Male,0,No,Yes,58,Yes,38.73,2340.28,0
7190,Female,0,No,Yes,71,Yes,115.03,8352.47,0
7191,Male,0,No,No,18,Yes,82.45,1599.65,0
7192,Female,0,No,No,65,Yes,97.58,6395.55,0
7193,Female,1,No,No,2,Yes,60.24,182.01,0
7194,Female,0,No,Yes,59,Yes,75.61,4509.99,0
7195,Male,0,No,No,24,Yes,52.62,1330.96,0
7196,Female,0,Yes,No,44,Yes,83.63,3673.73,0
7197,Male,0,Yes,No,27,Yes,81.22,2341.84,0
7198,Male,0,No,No,49,Yes,28.1,1450.37,0
7199,Male,1,No,Yes,18,Yes,84.6,1635.82,0
7200,Female,0,No,Yes,41,Yes,66.85,2800.03,0
7201,Female,1,No,Yes,11,No,29.57,303.77,0
7202,Male,0,No,Yes,62,Yes,27.4,1743.5,0
7203,Male,0,Yes,Yes,39,Yes,93.34,3781.33,0
7204,Male,0,Yes,No,39,Yes,94.11,3844.42,0
7205,Female,0,Yes,Yes,42,Yes,37.87,1654.32,0
7206,Male,1,No,No,71,Yes,106.4,7688.55,0
7207,Male,0,Yes,Yes,45,No,102.13,4712.38,0
7208,Female,0,Yes,No,63,Yes,81.51,5203.18,0
7209,Male,0,No,No,5,Yes,65.16,346.17,0
7210,Male,0,No,No,31,Yes,89.64,2783.26,0
7211,Female,0,No,Yes,70,Yes,41.05,2942.49,0
7212,Female,0,Yes,Yes,62,Yes,91.3,5755.87,0
7213,Female,0,Yes,No,33,Yes,67.75,2242.49,0
7214,Female,0,No,No,60,Yes,59.07,3635.73,0
7215,Male,0,No,No,42,Yes,51.99,2273.88,0
7216,Male,0,Yes,No,58,Yes,37.44,2275.48,0
7217,Female,1,Yes,Yes,66,Yes,66.77,4545.19,0
7218,Male,1,Yes,No,59,Yes,116.07,6966.95,0
7219,Female,0,Yes,Yes,1,Yes,21.01,-84.64,0
7220,Female,0,Yes,No,41,Yes,70.8,2955.77,0
7221,Female,0,Yes,Yes,66,Yes,43.1,2858.99,0
7222,Male,0,Yes,Yes,26,No,87.2,2404.21,0
7223,Female,0,Yes,No,53,Yes,85.81,4672.41,0
7224,Female,0,Yes,No,67,Yes,48.0,3263.94,0
7225,Male,1,Yes,Yes,24,Yes,76.67,1878.79,0
7226,Female,0,Yes,Yes,67,Yes,84.54,5817.18,0
7227,Female,0,No,Yes,51,Yes,50.54,2629.31,0
7228,Female,0,Yes,Yes,16,Yes,43.76,678.35,0
7229,Female,0,No,No,54,Yes,68.46,3743.84,0
7230,Male,1,No,Yes,49,Yes,57.38,2865.45,0
7231,Female,0,Yes,Yes,28,Yes,59.06,1726.7,0
7232,Female,0,No,Yes,68,Yes,80.11,5561.85,0
7233,Female,0,Yes,No,52,Yes,26.84,1529.92,0
7234,Male,0,No,Yes,32,Yes,65.69,2078.36,0
7235,Male,0,No,Yes,47,Yes,58.7,2804.55,0
7236,Male,0,No,Yes,61,No,89.82,5428.2,0
7237,Male,0,No,No,4,Yes,55.45,240.96,0
7238,Female,0,Yes,No,52,Yes,94.76,5112.0,0
7239,Male,0,Yes,Yes,39,Yes,100.59,4072.69,0
7240,Female,0,Yes,No,56,Yes,50.5,2885.4,0
7241,Female,0,Yes,Yes,38,Yes,42.95,1642.65,0
7242,Female,0,Yes,Yes,18,Yes,87.85,1725.09,0
7243,Male,0,Yes,No,31,Yes,43.86,1416.38,0
7244,Male,0,No,No,46,Yes,99.99,4651.16,0
7245,Male,0,No,Yes,19,Yes,67.83,1399.85,0
7246,Male,1,No,Yes,25,No,39.69,976.81,0
7247,Male,0,Yes,Yes,70,Yes,90.66,6406.24,0
7248,Male,0,Yes,Yes,13,Yes,115.47,1598.37,0
7249,Female,1,Yes,No,21,Yes,30.28,544.72,0
7250,Female,0,No,Yes,38,Yes,95.67,3702.19,0
7251,Male,0,No,No,28,Yes,62.13,1836.99,0
7252,Female,0,No,Yes,3,No,103.8,553.06,1
7253,Male,0,No,No,19,Yes,45.33,965.24,0
7254,Male,0,No,Yes,36,Yes,32.93,1150.9,0
7255,Male,0,No,Yes,48,Yes,74.51,3593.75,0
7256,Female,0,Yes,No,1,Yes,30.7,92.09,0
7257,Female,0,Yes,Yes,2,Yes,82.7,143.73,1
7258,Female,0,No,Yes,42,Yes,106.54,4631.5,0
7259,Male,0,No,No,45,Yes,53.24,2424.7,0
7260,Male,0,Yes,Yes,57,Yes,27.16,1533.56,0
7261,Female,1,Yes,Yes,0,No,73.65,144.73,0
7262,Male,0,Yes,No,54,Yes,69.71,3811.93,0
7263,Male,0,Yes,Yes,47,Yes,59.8,2866.83,0
7264,Male,0,No,No,53,Yes,114.05,6231.14,0
7265,Male,0,Yes,No,11,Yes,89.11,1033.92,1
7266,Female,1,No,Yes,36,Yes,96.25,3534.28,0
7267,Female,0,Yes,Yes,24,Yes,107.61,2703.41,0
7268,Female,0,No,No,11,Yes,82.22,975.56,1
7269,Female,0,No,No,38,Yes,81.13,3184.53,0
7270,Female,1,Yes,No,41,Yes,48.99,2116.32,0
7271,Male,0,No,Yes,44,Yes,111.48,4986.37,0
7272,Male,0,No,Yes,13,Yes,96.75,1417.17,0
7273,Male,0,Yes,Yes,24,No,82.79,2159.42,0
7274,Female,0,No,No,24,Yes,57.35,1402.04,0
7275,Male,0,Yes,No,40,Yes,52.19,2106.73,0
7276,Male,0,Yes,Yes,57,No,54.3,3231.89,0
7277,Male,0,No,Yes,11,Yes,104.97,1302.25,1
7278,Male,0,No,No,5,Yes,93.45,559.27,1
7279,Male,0,Yes,No,0,Yes,35.97,19.65,0
7280,Male,0,No,Yes,27,Yes,95.71,2738.86,0
7281,Male,0,Yes,No,27,Yes,103.65,2940.61,0
7282,Male,0,Yes,No,66,Yes,68.32,4632.46,0
7283,Female,0,Yes,Yes,54,Yes,23.39,1238.55,0
7284,Male,0,Yes,Yes,37,Yes,47.94,1840.92,0
7285,Male,0,No,Yes,37,Yes,65.51,2504.25,0
7286,Female,0,No,Yes,24,Yes,118.63,2989.73,0
7287,Female,0,Yes,Yes,2,Yes,85.28,251.1,1
7288,Female,1,Yes,Yes,25,Yes,90.77,2361.75,0
7289,Male,0,No,Yes,48,Yes,20.01,931.13,0
7290,Male,0,No,Yes,33,Yes,119.59,4029.2,0
7291,Male,0,Yes,Yes,20,Yes,115.72,2444.3,0
7292,Male,0,Yes,Yes,26,Yes,39.1,1083.37,0
7293,Male,0,Yes,Yes,22,Yes,83.0,1910.93,0
7294,Male,0,Yes,No,10,Yes,38.52,391.82,0
7295,Female,0,No,No,19,Yes,47.36,986.24,0
7296,Female,0,Yes,No,64,No,45.93,2975.82,0
7297,Female,0,Yes,No,55,Yes,117.38,6602.65,0
7298,Female,0,Yes,No,25,Yes,88.5,2348.28,0
7299,Female,0,Yes,Yes,36,Yes,59.44,2279.32,0
7300,Male,0,Yes,Yes,42,Yes,84.8,3601.61,0
7301,Female,0,Yes,Yes,45,Yes,99.94,4600.45,0
7302,Female,0,Yes,No,32,Yes,30.88,1038.92,0
7303,Female,0,No,No,70,Yes,44.47,3195.7,0
7304,Male,0,No,Yes,57,Yes,55.06,3160.41,0
7305,Male,0,No,No,48,Yes,89.84,4423.25,0
7306,Male,1,No,No,0,Yes,58.97,90.2,0
7307,Female,0,No,Yes,48,Yes,73.86,3679.97,0
7308,Female,0,No,Yes,45,Yes,73.65,3408.74,0
7309,Male,1,No,Yes,48,Yes,85.58,4187.88,0
7310,Female,0,No,Yes,58,Yes,90.36,5277.1,0
7311,Male,0,No,No,17,Yes,20.31,356.74,0
7312,Male,0,No,No,41,Yes,50.62,2168.42,0
7313,Male,1,No,No,54,Yes,25.48,1360.27,0
7314,Male,0,Yes,Yes,0,Yes,99.19,48.98,1
7315,Male,0,No,No,63,No,74.18,4656.55,0
7316,Male,0,No,No,29,Yes,96.33,2789.61,0
7317,Female,0,Yes,No,50,Yes,72.27,3729.21,0
7318,Male,0,Yes,No,68,Yes,102.73,7071.38,0
7319,Female,1,No,Yes,33,Yes,61.45,1960.1,0
7320,Female,0,No,No,49,Yes,75.72,3769.89,0
7321,Female,0,Yes,Yes,32,Yes,63.25,2189.68,0
7322,Male,0,No,No,21,Yes,47.24,1051.08,0
7323,Female,0,Yes,No,17,Yes,37.86,638.53,0
7324,Female,0,Yes,Yes,18,Yes,108.18,2085.76,0
7325,Male,0,Yes,Yes,51,Yes,95.97,4993.88,0
7326,Female,0,No,No,19,Yes,102.94,2051.39,0
7327,Male,0,No,No,62,Yes,87.95,5568.9,0
7328,Female,0,Yes,No,17,Yes,117.1,2191.1,0
7329,Female,0,No,Yes,24,No,32.99,784.0,0
7330,Male,1,Yes,Yes,3,Yes,67.42,308.45,0
7331,Female,0,No,No,58,Yes,62.16,3573.93,0
7332,Male,0,No,Yes,62,Yes,76.23,4817.12,0
7333,Female,1,Yes,Yes,11,Yes,28.66,276.94,0
7334,Male,0,Yes,Yes,71,Yes,22.71,1671.17,0
7335,Female,0,No,Yes,14,Yes,106.98,1590.61,0
7336,Male,0,Yes,Yes,69,Yes,112.24,7936.78,0
7337,Female,0,Yes,Yes,65,Yes,25.72,1724.64,0
7338,Male,0,No,Yes,5,Yes,57.97,390.83,0
7339,Female,0,No,Yes,2,Yes,69.03,165.52,0
7340,Female,0,No,No,5,No,61.76,354.26,0
7341,Female,0,No,No,14,Yes,117.7,1829.93,0
7342,Male,0,Yes,No,70,Yes,90.43,6442.9,0
7343,Male,0,No,No,11,Yes,73.18,873.05,0
7344,Male,0,Yes,No,63,Yes,112.7,7289.2,0
7345,Female,0,No,Yes,35,Yes,26.96,1031.16,0
7346,Male,1,No,Yes,1,Yes,99.16,171.13,1
7347,Male,0,No,Yes,64,Yes,113.4,7333.77,0
7348,Male,0,Yes,Yes,19,Yes,103.72,2088.49,0
7349,Female,0,Yes,Yes,47,Yes,47.77,2332.89,0
7350,Female,0,Yes,No,63,Yes,52.64,3407.58,0
7351,Female,0,No,Yes,7,No,63.97,501.97,0
7352,Male,0,No,No,21,Yes,30.71,614.43,0
7353,Male,0,Yes,No,26,Yes,119.53,3276.39,0
7354,Female,1,Yes,Yes,22,Yes,73.57,1663.98,0
7355,Female,0,Yes,Yes,9,Yes,56.53,520.43,0
7356,Male,0,No,Yes,21,Yes,51.53,1100.46,0
7357,Female,0,Yes,No,68,Yes,20.53,1445.37,0
7358,Female,1,Yes,Yes,39,Yes,69.71,2864.13,0
7359,Female,0,No,Yes,47,Yes,81.65,3929.48,0
7360,Female,1,Yes,No,59,No,71.91,4284.51,0
7361,Female,0,No,No,13,Yes,36.34,521.95,0
7362,Male,0,No,Yes,55,No,83.96,4693.73,0
7363,Female,0,Yes,Yes,51,Yes,42.88,2249.12,0
7364,Female,0,No,No,36,Yes,61.02,2182.63,0
7365,Female,0,Yes,Yes,63,No,76.25,4935.96,0
7366,Male,0,Yes,No,11,No,50.75,640.01,0
7367,Male,0,Yes,No,65,Yes,85.3,5581.8,0
7368,Female,0,Yes,No,28,Yes,77.01,2168.44,0
7369,Male,0,No,No,17,Yes,62.84,1139.57,0
7370,Male,1,No,No,2,Yes,68.04,278.39,0
7371,Female,0,No,Yes,1,Yes,68.29,126.93,0
7372,Male,0,No,No,28,Yes,64.51,1863.11,0
7373,Female,0,No,No,32,Yes,51.65,1693.91,0
7374,Female,0,Yes,Yes,44,Yes,78.64,3558.31,0
7375,Male,0,Yes,Yes,59,Yes,54.48,3355.65,0
7376,Male,0,No,Yes,0,Yes,62.9,79.75,0
7377,Female,1,No,No,46,Yes,24.87,1178.5,0
7378,Male,0,Yes,No,19,Yes,57.45,1135.16,0
7379,Female,1,Yes,Yes,4,Yes,117.18,621.1,1
7380,Male,0,No,No,26,Yes,51.36,1413.44,0
7381,Female,0,No,Yes,7,Yes,111.52,869.26,1
7382,Female,1,No,Yes,16,Yes,119.64,2017.35,0
7383,Male,0,No,Yes,63,Yes,73.69,4765.11,0
7384,Female,0,No,Yes,24,Yes,44.96,1171.91,0
7385,Female,1,No,Yes,54,Yes,48.79,2708.03,0
7386,Male,0,No,Yes,40,Yes,86.27,3481.84,0
7387,Female,0,No,Yes,68,Yes,32.16,2204.3,0
7388,Male,0,No,No,21,Yes,61.81,1306.86,0
7389,Female,0,No,Yes,33,Yes,96.5,3260.03,0
7390,Female,0,Yes,No,66,Yes,22.4,1538.25,0
7391,Male,0,No,No,9,Yes,52.97,511.39,0
7392,Female,0,No,No,57,Yes,97.68,5709.79,0
7393,Female,0,No,Yes,21,Yes,30.06,620.99,0
7394,Male,0,Yes,Yes,71,Yes,75.51,5445.98,0
7395,Female,1,No,No,40,Yes,83.0,3497.08,0
7396,Male,0,No,No,2,Yes,95.31,300.5,1
7397,Female,0,Yes,No,67,Yes,93.52,6389.86,0
7398,Female,0,Yes,Yes,61,Yes,42.27,2698.18,0
7399,Female,0,No,No,42,Yes,55.02,2415.18,0
7400,Female,0,Yes,No,24,No,71.9,1909.42,0
7401,Female,0,No,No,32,No,59.27,1922.39,0
7402,Male,0,No,No,69,No,72.2,5063.77,0
7403,Female,0,No,Yes,51,Yes,100.31,5247.54,0
7404,Female,1,No,Yes,52,Yes,31.63,1603.89,0
7405,Female,0,No,Yes,27,No,41.26,1117.75,0
7406,Male,0,No,Yes,26,Yes,31.55,907.78,0
7407,Male,1,No,Yes,16,Yes,33.42,515.06,0
7408,Female,1,Yes,No,41,Yes,40.12,1760.81,0
7409,Male,0,No,No,38,Yes,87.81,3541.65,0
7410,Female,1,No,Yes,9,No,60.22,580.46,0
7411,Female,1,No,Yes,45,Yes,33.4,1570.47,0
7412,Male,0,Yes,No,35,Yes,45.29,1664.75,0
7413,Female,0,No,Yes,45,Yes,63.92,2933.52,0
7414,Male,0,Yes,Yes,38,Yes,95.77,3735.33,0
7415,Male,0,No,Yes,19,Yes,79.49,1572.6,0
7416,Male,0,No,No,7,Yes,25.42,235.02,0
7417,Male,0,Yes,Yes,6,Yes,104.62,741.24,1
7418,Female,0,No,No,70,Yes,75.86,5411.52,0
7419,Male,0,Yes,No,66,Yes,90.36,5984.26,0
7420,Female,0,No,Yes,1,Yes,100.84,261.99,1
7421,Male,0,Yes,Yes,14,Yes,78.65,1235.25,0
7422,Female,0,Yes,Yes,30,Yes,63.09,1990.41,0
7423,Female,0,No,Yes,26,Yes,94.32,2526.0,0
7424,Female,0,Yes,Yes,49,Yes,76.03,3881.25,0
7425,Female,0,Yes,No,18,Yes,22.09,373.46,0
7426,Male,0,Yes,Yes,14,Yes,41.79,627.96,0
7427,Female,0,No,Yes,50,Yes,53.38,2677.14,0
7428,Male,0,Yes,Yes,63,Yes,23.78,1549.2,0
7429,Female,0,Yes,No,13,Yes,97.07,1362.01,0
7430,Female,0,Yes,No,25,Yes,54.05,1369.55,0
7431,Male,0,Yes,No,39,Yes,115.6,4683.06,0
7432,Male,0,No,No,11,Yes,63.05,705.41,0
7433,Female,0,Yes,Yes,14,Yes,82.18,1208.43,0
7434,Male,0,No,Yes,30,Yes,45.76,1488.45,0
7435,Male,0,Yes,No,36,Yes,80.18,2927.73,0
7436,Male,0,No,No,68,Yes,115.2,7906.39,0
7437,Female,0,Yes,Yes,64,Yes,97.94,6489.78,0
7438,Female,0,Yes,No,52,Yes,90.14,4846.01,0
7439,Male,1,No,No,52,Yes,72.87,3882.39,0
7440,Male,0,Yes,No,18,Yes,77.41,1426.16,0
7441,Male,0,Yes,Yes,30,No,82.95,2592.02,0
7442,Female,0,No,No,15,Yes,69.64,1080.48,0
7443,Female,0,Yes,Yes,34,Yes,116.1,4069.54,0
7444,Female,0,No,Yes,21,Yes,76.14,1725.28,0
7445,Female,0,No,No,29,Yes,57.54,1708.02,0
7446,Male,0,No,No,31,Yes,67.89,2133.45,0
7447,Female,0,No,No,43,Yes,76.12,3323.55,0
7448,Male,0,No,Yes,9,Yes,33.78,281.01,0
7449,Male,0,No,Yes,10,Yes,84.45,938.88,1
7450,Female,0,No,No,42,Yes,83.86,3647.11,0
7451,Female,0,No,Yes,38,Yes,28.99,1135.79,0
7452,Male,0,No,Yes,61,Yes,73.23,4511.37,0
7453,Female,0,No,Yes,32,Yes,98.74,3293.76,0
7454,Female,0,No,Yes,51,Yes,37.49,2063.22,0
7455,Female,0,Yes,Yes,6,Yes,62.76,378.05,0
7456,Female,0,No,No,66,Yes,114.41,7672.39,0
7457,Female,1,No,Yes,28,Yes,48.85,1390.21,0
7458,Male,0,Yes,No,60,Yes,34.93,2087.43,0
7459,Female,0,No,Yes,62,Yes,82.88,5235.13,0
7460,Female,0,No,Yes,2,No,96.8,181.08,1
7461,Male,0,Yes,No,21,Yes,35.12,707.04,0
7462,Male,0,Yes,No,6,Yes,52.16,381.09,0
7463,Male,0,No,Yes,1,Yes,46.85,104.54,0
7464,Male,0,No,Yes,42,Yes,94.39,4054.72,0
7465,Female,0,Yes,Yes,6,Yes,87.9,594.53,1
7466,Male,0,Yes,No,24,Yes,99.4,2476.03,0
7467,Male,0,No,No,50,Yes,113.22,5733.0,0
7468,Female,1,Yes,No,54,Yes,38.4,2161.68,0
7469,Male,0,No,No,36,Yes,53.77,1941.74,0
7470,Female,1,Yes,Yes,65,Yes,58.82,3891.31,0
7471,Female,1,No,Yes,7,Yes,68.93,583.12,0
7472,Male,0,No,Yes,3,Yes,22.26,124.8,0
7473,Female,0,No,Yes,2,Yes,55.79,141.42,0
7474,Female,0,Yes,No,49,Yes,71.46,3660.91,0
7475,Male,0,Yes,No,4,No,89.86,425.94,1
7476,Female,1,No,No,67,Yes,28.83,1952.48,0
7477,Female,0,No,No,20,Yes,52.73,1218.09,0
7478,Female,1,Yes,Yes,55,Yes,89.19,5026.13,0
7479,Male,1,Yes,No,60,Yes,85.63,5243.9,0
7480,Female,0,Yes,Yes,1,Yes,103.26,161.1,1
7481,Male,0,Yes,No,8,Yes,32.87,325.16,0
7482,Male,0,Yes,No,39,Yes,106.77,4300.48,0
7483,Male,1,No,Yes,8,Yes,68.27,638.02,0
7484,Female,1,No,Yes,4,Yes,27.55,186.77,0
7485,Female,0,Yes,No,1,Yes,79.32,157.05,0
7486,Male,1,Yes,No,22,Yes,24.56,584.81,0
7487,Female,0,No,No,20,Yes,114.37,2473.76,0
7488,Male,0,Yes,No,47,Yes,69.11,3365.18,0
7489,Male,0,No,Yes,57,Yes,81.04,4791.9,0
7490,Female,0,Yes,Yes,28,Yes,88.53,2534.12,0
7491,Male,0,Yes,No,42,Yes,48.22,2064.71,0
7492,Male,0,Yes,Yes,20,Yes,35.49,810.23,0
7493,Female,0,Yes,No,22,Yes,49.58,1105.77,0
7494,Female,0,Yes,No,21,Yes,38.02,924.72,0
7495,Male,0,No,Yes,71,Yes,106.34,7710.69,0
7496,Male,1,Yes,No,48,Yes,81.21,3916.77,0
7497,Male,0,Yes,Yes,36,Yes,76.15,2809.43,0
7498,Male,0,Yes,No,19,Yes,77.01,1613.01,0
7499,Female,1,Yes,Yes,42,Yes,68.37,2971.91,0
7500,Male,0,Yes,No,49,Yes,104.12,5196.87,0
7501,Female,0,No,Yes,67,Yes,35.92,2380.82,0
7502,Female,0,No,Yes,11,Yes,112.99,1331.79,1
7503,Female,0,No,No,67,Yes,24.7,1621.92,0
7504,Male,0,Yes,No,23,Yes,86.01,2135.51,0
7505,Female,0,No,Yes,11,Yes,40.44,562.42,0
7506,Female,0,No,Yes,6,Yes,95.3,582.67,1
7507,Female,0,Yes,Yes,71,Yes,68.16,4969.0,0
7508,Female,0,No,No,21,No,53.95,1154.54,0
7509,Male,0,Yes,Yes,26,Yes,92.58,2452.74,0
7510,Female,0,No,No,29,Yes,111.79,3311.41,0
7511,Female,0,No,Yes,18,Yes,108.81,1987.53,0
7512,Male,0,No,No,66,Yes,97.6,6603.3,0
7513,Male,0,Yes,No,18,Yes,97.88,1884.73,0
7514,Male,0,No,No,62,Yes,109.76,6916.09,0
7515,Female,1,Yes,No,12,Yes,42.49,547.64,0
7516,Male,0,Yes,No,60,Yes,78.53,4760.62,0
7517,Male,0,No,No,67,Yes,35.27,2405.22,0
7518,Male,0,Yes,Yes,59,Yes,71.37,4165.9,0
7519,Male,1,No,Yes,56,Yes,79.4,4505.2,0
7520,Female,0,No,Yes,5,Yes,96.85,591.92,1
7521,Male,0,No,Yes,66,Yes,30.1,2087.8,0
7522,Female,0,Yes,Yes,47,Yes,106.12,5034.91,0
7523,Female,0,No,No,50,Yes,70.34,3654.55,0
7524,Male,0,No,Yes,7,Yes,104.1,877.82,1
7525,Female,0,Yes,No,30,Yes,38.47,1281.98,0
7526,Female,0,Yes,Yes,14,Yes,52.46,828.86,0
7527,Male,0,No,No,55,Yes,36.45,2020.0,0
7528,Male,0,Yes,No,22,Yes,30.11,643.94,0
7529,Male,0,No,Yes,12,No,60.45,874.3,0
7530,Male,0,No,Yes,16,Yes,90.61,1559.51,0
7531,Female,0,No,No,35,Yes,105.64,3878.9,0
7532,Female,0,No,Yes,30,Yes,63.08,1891.04,0
7533,Female,0,Yes,Yes,64,Yes,53.81,3558.39,0
7534,Male,0,No,No,41,Yes,97.37,4110.63,0
7535,Male,1,No,Yes,54,Yes,36.53,1973.54,0
7536,Female,0,No,Yes,60,Yes,84.84,5102.61,0
7537,Female,0,No,No,42,Yes,84.99,3661.68,0
7538,Male,0,No,Yes,58,Yes,57.96,3500.87,0
7539,Male,0,Yes,No,53,Yes,24.88,1390.67,0
7540,Female,0,Yes,No,33,Yes,51.0,1785.98,0
7541,Female,0,Yes,Yes,13,Yes,40.81,517.69,0
7542,Male,0,No,Yes,66,Yes,100.87,6796.57,0
7543,Female,0,Yes,No,39,Yes,72.1,2935.92,0
7544,Female,0,Yes,No,68,Yes,119.59,8242.78,0
7545,Female,1,No,No,29,Yes,70.35,2037.47,0
7546,Female,0,No,No,31,Yes,75.22,2428.53,0
7547,Female,0,Yes,Yes,20,Yes,80.32,1717.66,0
7548,Male,0,Yes,No,71,Yes,57.86,4175.44,0
7549,Female,0,Yes,No,66,Yes,102.42,6854.04,0
7550,Female,0,Yes,No,14,Yes,104.13,1598.77,0
7551,Female,0,No,No,35,Yes,108.66,3881.14,0
7552,Male,0,No,No,70,Yes,112.41,7949.0,0
7553,Female,0,No,No,68,Yes,35.1,2453.09,0
7554,Female,0,No,Yes,9,Yes,89.53,891.67,1
7555,Female,0,No,Yes,37,Yes,69.94,2751.98,0
7556,Female,0,No,No,56,Yes,54.57,3066.55,0
7557,Male,0,Yes,No,64,Yes,99.13,6483.46,0
7558,Male,0,No,Yes,43,Yes,91.51,4033.67,0
7559,Female,0,No,No,21,Yes,20.75,447.61,0
7560,Female,0,Yes,No,64,Yes,115.62,7547.1,0
7561,Male,0,No,No,8,Yes,60.64,608.57,0
7562,Male,0,No,Yes,71,Yes,27.99,1941.83,0
7563,Male,0,No,No,42,Yes,35.3,1510.13,0
7564,Female,0,No,No,0,Yes,102.11,32.07,1
7565,Female,1,No,No,24,No,23.62,620.45,0
7566,Male,0,No,No,54,Yes,27.34,1547.65,0
7567,Female,0,No,No,46,Yes,62.98,2966.84,0
7568,Male,0,Yes,No,0,Yes,97.84,75.09,1
7569,Male,0,No,No,14,Yes,27.68,395.9,0
7570,Female,0,Yes,Yes,55,Yes,116.33,6450.71,0
7571,Female,0,Yes,No,37,Yes,105.44,4054.56,0
7572,Female,1,No,No,28,No,66.03,1821.54,0
7573,Female,0,No,No,18,Yes,27.87,550.19,0
7574,Female,0,Yes,No,30,Yes,85.56,2665.25,0
7575,Female,0,Yes,Yes,33,No,26.41,817.73,0
7576,Male,0,Yes,Yes,28,Yes,104.24,3105.24,0
7577,Male,0,Yes,Yes,28,Yes,78.25,2299.14,0
7578,Female,0,No,Yes,17,Yes,49.25,851.99,0
7579,Male,0,No,No,18,Yes,99.81,1852.39,0
7580,Male,0,No,Yes,20,Yes,56.6,1142.08,0
7581,Female,0,No,Yes,18,Yes,74.57,1383.3,0
7582,Female,0,No,No,66,Yes,43.44,2955.48,0
7583,Female,0,No,Yes,12,Yes,79.03,990.71,0
7584,Male,0,No,No,26,Yes,102.19,2784.35,0
7585,Male,0,No,Yes,48,Yes,85.22,4240.68,0
7586,Female,0,No,Yes,41,No,63.07,2710.06,0
7587,Male,0,No,Yes,68,Yes,87.82,5975.72,0
7588,Female,0,No,No,6,No,55.95,369.66,0
7589,Male,0,Yes,Yes,9,Yes,96.0,936.43,1
7590,Male,1,No,Yes,29,Yes,42.95,1276.82,0
7591,Female,0,No,Yes,43,Yes,58.85,2519.51,0
7592,Male,0,Yes,No,12,Yes,108.94,1419.59,0
7593,Male,0,Yes,Yes,7,Yes,77.65,663.55,0
7594,Female,0,Yes,No,46,Yes,38.73,1784.83,0
7595,Male,0,No,Yes,65,Yes,48.25,3211.89,0
7596,Male,0,Yes,Yes,44,Yes,63.62,2882.78,0
7597,Male,0,Yes,No,26,Yes,70.7,1953.19,0
7598,Male,0,No,Yes,56,Yes,98.45,5577.07,0
7599,Female,0,No,No,0,Yes,77.69,154.75,0
7600,Male,0,Yes,No,37,Yes,113.89,4295.34,0
7601,Female,1,No,Yes,48,Yes,101.65,4915.29,0
7602,Male,0,No,No,34,Yes,104.94,3607.41,0
7603,Female,0,No,Yes,21,Yes,114.28,2559.42,0
7604,Male,0,No,No,11,Yes,99.43,1239.85,1
